source,platform,month_start,entity_name,mapped_brand,confidence,saras_signal
google_campaign,google,2026-02,Search_Local_Store promotion_Chandigarh,,medium,False
google_campaign,google,2026-02,Mars-Display,,medium,False
google_campaign,google,2026-02,SM | Chattarpur Store,,medium,False
google_campaign,google,2026-02,PMax_Collar_Leash_Harness_DashDog,,medium,False
google_campaign,google,2026-02,Local_Store_Himayat_Nagar_Hydarabad,,medium,False
google_campaign,google,2026-02,Birthday Sale Khan Market,,medium,False
google_campaign,google,2026-02,Local_store_thane_mumbai,,medium,False
google_campaign,google,2026-02,HUFT - Shopping,,medium,False
google_campaign,google,2026-02,Search_All_Competitors,,medium,False
google_campaign,google,2026-02,Search_Small_Animals,,medium,False
google_campaign,google,2026-02,YT-Boost-LearnWithHUFT-13June22,,medium,False
google_campaign,google,2026-02,Brand-Video-Dog-Jugnu-Awareness,,medium,False
google_campaign,google,2026-02,Dynamic_Display_Ads,,medium,False
google_campaign,google,2026-02,YT_Boost_Innovation_Lab_6Feb,,medium,False
google_campaign,google,2026-02,Dog Food- Orijen - Shopping - Metros,,low,False
google_campaign,google,2026-02,LD_Search_Cat_Toys_Generic_Exact_India,,medium,False
google_campaign,google,2026-02,Retail- Dog Sweaters- Chattarpur,,medium,False
google_campaign,google,2026-02,Conversion-generic-treat-SALE,Treats Portfolio,medium,False
google_campaign,google,2026-02,Dog Food,,low,False
google_campaign,google,2026-02,Social_Boost_YT_Youtube_Saras_treats_20_May_2024,Treats Portfolio,high,True
google_campaign,google,2026-02,Local_store_visits_Mumbai,,medium,False
google_campaign,google,2026-02,Local_Store_CG_Road_Ahemdabad_GJ,,medium,False
google_campaign,google,2026-02,Pmax_Dog_Treat_Sara's_and_HUFT treat,Treats Portfolio,high,True
google_campaign,google,2026-02,Winter-Collection-Youtube-ads-Website-Audience-yt,,medium,False
google_campaign,google,2026-02,YT_Wag_away_Boost,,medium,False
google_campaign,google,2026-02,Sales-Search-KONG-Toys-Pets,,medium,False
google_campaign,google,2026-02,Sales-Search-Wild-Earth-Select,,medium,False
google_campaign,google,2026-02,Search_Local Ads_ Store promotion_Jamshedpur,,medium,False
google_campaign,google,2026-02,Sales-Display-Diwali,,medium,False
google_campaign,google,2026-02,LD_Search-DSA_Dog_Bed_India,,medium,False
google_campaign,google,2026-02,Shopping-Clicks-Orijen,,medium,False
google_campaign,google,2026-02,Search_Cat_Litter,,medium,False
google_campaign,google,2026-02,SM | Dog Tag,,medium,False
google_campaign,google,2026-02,Letter to Santa ❤️⁣,,medium,False
google_campaign,google,2026-02,Video Skippable - Wild Earth - 2020-10-20,,medium,False
google_campaign,google,2026-02,Local_Store_Gomti_Nagar_Lucknow_UP,,medium,False
google_campaign,google,2026-02,Local_store_versova_MH,,medium,False
google_campaign,google,2026-02,Local_store_Bidhannagar_KOL,,medium,False
google_campaign,google,2026-02,YT-Boost-LearnWithHUFT-June29,,medium,False
google_campaign,google,2026-02,Boost_YT_Raincoat,,medium,False
google_campaign,google,2026-02,Standard Display Freedom Sale - Re target,,medium,False
google_campaign,google,2026-02,Social_Boost_yt_youtube_Bloody_Poo_16may2024,,medium,False
google_campaign,google,2026-02,SM | Dog Bowls & Feeder,,medium,False
google_campaign,google,2026-02,PMax_Collar_Leash_Harness,,medium,False
google_campaign,google,2026-02,"Dog Dry Food, Pet Food Near Me",,medium,False
google_campaign,google,2026-02,LD_Search_Cat_Toys_Generic_Phrase_India,,medium,False
google_campaign,google,2026-02,Social_Boost_yt_youtube_Dog_anxiety_16may2024,,medium,False
google_campaign,google,2026-02,Search_Sara's_Wholesome_Food,Sara's,high,True
google_campaign,google,2026-02,Search_Clothing_Winter_Tshirt_Generic,,medium,False
google_campaign,google,2026-02,SD | Dog Bowls & Feeder,,medium,False
google_campaign,google,2026-02,Treat-Doggie-Dabba,Treats Portfolio,medium,False
google_campaign,google,2026-02,HUFT Freedom Sale - Display,,medium,False
google_campaign,google,2026-02,DRA #3,,medium,False
google_campaign,google,2026-02,PMAX_Dynamic_Remarketing_HUFT,,medium,False
google_campaign,google,2026-02,Cat Food Near Me | Ardee Mall,,medium,False
google_campaign,google,2026-02,Pmax_Local_M3M_Gurgaon_Store,,medium,False
google_campaign,google,2026-02,KS_Social_YT_Boost_Video,,medium,False
google_campaign,google,2026-02,Youtube_Boost_YT_Dashdog,,medium,False
google_campaign,google,2026-02,Pmax_Drools_Food,,medium,False
google_campaign,google,2026-02,Local_Store_Lucknow_UP,,medium,False
google_campaign,google,2026-02,"Cat food, Royal Canin, Whiskas",,medium,False
google_campaign,google,2026-02,Retail- Dog Sweaters,,medium,False
google_campaign,google,2026-02,YT_Conversion skippable,,medium,False
google_campaign,google,2026-02,YT-BOOST-HUFTVisit,,medium,False
google_campaign,google,2026-02,Buy Dog Clothes & Acccessories,,medium,False
google_campaign,google,2026-02,Local_Store_Science_City_Ahmedabad_GJ,,medium,False
google_campaign,google,2026-02,LD_Google_Discovery_Dog-Winter-Collection_Website-Visitor_India,,medium,False
google_campaign,google,2026-02,Dog Clothing - Shopping,,medium,False
google_campaign,google,2026-02,Treats_Happi_Doggy _Search,Treats Portfolio,medium,False
google_campaign,google,2026-02,Pet food online,,medium,False
google_campaign,google,2026-02,Local_Store_GO_Native_Banagalore_KA,,medium,False
google_campaign,google,2026-02,"Heads Up for Tails Pet Store | Ambience Mall, Gurgaon",,medium,False
google_campaign,google,2026-02,Search_Cat_Food_Other_Sheba,,medium,False
google_campaign,google,2026-02,Updated_Search_Local Ads_ Store promotion_Lucknow,,medium,False
google_campaign,google,2026-02,Call - Hauz Khas #2,,medium,False
google_campaign,google,2026-02,Search_Clothing_Accessories,,medium,False
google_campaign,google,2026-02,Dog Bandanas- Display,,medium,False
google_campaign,google,2026-02,Search_Local Ads_Store promotion_Meerut,,medium,False
google_campaign,google,2026-02,[S[Food]:Buy Dog Food,,low,False
google_campaign,google,2026-02,LD_Search_Dog_Food_CanineCreek_Phrase_India,,medium,False
google_campaign,google,2026-02,PMax: Winter Collection,,medium,False
google_campaign,google,2026-02,Pmax_Local_Store Promotion_Hyderabad,,medium,False
google_campaign,google,2026-02,Search_Cat_Food_Schesir,,medium,False
google_campaign,google,2026-02,SM | Dog Sleep,,medium,False
google_campaign,google,2026-02,[S[Food]: Best Dog Food,,low,False
google_campaign,google,2026-02,LD_Smart-Display_India,,medium,False
google_campaign,google,2026-02,Search_local-Store_Promotion_Ghaziabad,,medium,False
google_campaign,google,2026-02,LD_Search_Pet_Generic_Phrase_India,,medium,False
google_campaign,google,2026-02,YT_Sara's_Treats_Brand_Awareness,Treats Portfolio,high,True
google_campaign,google,2026-02,Shopping_Zombie_Products,,medium,False
google_campaign,google,2026-02,Local_Store_South_Bopal_Ahmedabad_GJ,,medium,False
google_campaign,google,2026-02,Social_YT_LearnWithHUFT_Dog_Sleeping_SoMuch_Boost,,medium,False
google_campaign,google,2026-02,YT_Boost_Bubble_Up,,medium,False
google_campaign,google,2026-02,Local_Store_Visit_JP_Nagar_Bangalore,,medium,False
google_campaign,google,2026-02,Display-ShivanxNarresh-DOTD-Offer,,medium,False
google_campaign,google,2026-02,Store - Bangalore - Call,,medium,False
google_campaign,google,2026-02,BTB-Display-Campaign,,medium,False
google_campaign,google,2026-02,Pmax_Sara's_Wholesome_Fresh_Food_V1,Sara's,high,True
google_campaign,google,2026-02,Retail- Dog and Cat Food,,medium,False
google_campaign,google,2026-02,LD_Search_Phrase_Brand_Products_India,,medium,False
google_campaign,google,2026-02,YT_Youtube_Boost_Trooper,,medium,False
google_campaign,google,2026-02,Yt_Youtube_Video_Boost_Sniff_Dog_by_Rashi,,medium,False
google_campaign,google,2026-02,Sales-Search-Mars,,medium,False
google_campaign,google,2026-02,Search-local_EOK,,medium,False
google_campaign,google,2026-02,In a dog’s world,,medium,False
google_campaign,google,2026-02,Local_Store_Besant_Nagar_Chennai_TN,,medium,False
google_campaign,google,2026-02,Local_store_aerocity_DL,,medium,False
google_campaign,google,2026-02,Search_Cat_Food_Treat_Meowsi,Treats Portfolio,medium,False
google_campaign,google,2026-02,Social_YT_Boost_Vet_Discussion_Parvo_Distemper_15may24,,medium,False
google_campaign,google,2026-02,Winter_Wonder _Sale_Bumper _Ad_YT,,medium,False
google_campaign,google,2026-02,Search_Supplements_Sara_Booster,Sara's,medium,True
google_campaign,google,2026-02,LD_Search-DSA_Cat_Food_Generic_India,,medium,False
google_campaign,google,2026-02,Huft-  Dog Collars,,medium,False
google_campaign,google,2026-02,Local_Store_Colaba_Mumbai_MH,,medium,False
google_campaign,google,2026-02,Demand_Gen_Sara's_Wholesome_Brand,Sara's,high,True
google_campaign,google,2026-02,Brand-Video-Cat-Awareness,,medium,False
google_campaign,google,2026-02,12345,,medium,False
google_campaign,google,2026-02,SWF_Standard_Shopping,Sara's,high,True
google_campaign,google,2026-02,[S[Food]:Royal-Cannin_Misspells,,medium,False
google_campaign,google,2026-02,LD_Search_Cat_Leashes-Collar_Generic_Phrase_India,,medium,False
google_campaign,google,2026-02,Call - Store - Indiranagar,,medium,False
google_campaign,google,2026-02,LD_Search-RLSA_Cat_Food_Generic_Phrase_India,,medium,False
google_campaign,google,2026-02,Pmax_Meowsi_New_Customer,Meowsi,medium,False
google_campaign,google,2026-02,PMax: Smart-Shopping-WildEarth,,medium,False
google_campaign,google,2026-02,PMax: Pedigree Purchase,,medium,False
google_campaign,google,2026-02,Local_Store_Sec-50_Noida_UP,,medium,False
google_campaign,google,2026-02,LD_Seach_Pet-Accessories_Generice_Phrase_India,,medium,False
google_campaign,google,2026-02,Pmax_Royal_ Canin_New_Customer_Dog & Cat,,medium,False
google_campaign,google,2026-02,Pmax_Dog_winter_collection,,medium,False
google_campaign,google,2026-02,Yt-Boost-Sara-Treats,Treats Portfolio,medium,True
google_campaign,google,2026-02,Generic-Remarketing-Huft-20Oct2020,,medium,False
google_campaign,google,2026-02,Shopping - Small animals,,medium,False
google_campaign,google,2026-02,Generic-Smart-Display-Royal-Canin,,medium,False
google_campaign,google,2026-02,Winter-Collection-Youtube-Ads-yt,,medium,False
google_campaign,google,2026-02,LD_Search_Pet-Health_Generic_Phrase_India,,medium,False
google_campaign,google,2026-02,Search - Dog,,medium,False
google_campaign,google,2026-02,Local_Store_Ardee_Mall_GGN_HR,,medium,False
google_campaign,google,2026-02,LD_Search_DSA_Dog_WinterCollection,,medium,False
google_campaign,google,2026-02,Kitti-Kong-Display,,medium,False
google_campaign,google,2026-02,Toy-Sale-Display,,medium,False
google_campaign,google,2026-02,Retail- Best Pet Supply Store Near You,,medium,False
google_campaign,google,2026-02,LD_Search_Dog_Bowl_Generic_Phrase_India,,medium,False
google_campaign,google,2026-02,YT_Video_Boost_Bad_Breath_Dogs_15_Apr,,medium,False
google_campaign,google,2026-02,Search_Cat_Toys,,medium,False
google_campaign,google,2026-02,Display In-market Audience #2,,medium,False
google_campaign,google,2026-02,re-marketing,,medium,False
google_campaign,google,2026-02,Pmax_Local_Store Promotion_Delhi,,medium,False
google_campaign,google,2026-02,Search_Cat_Food_Other_Generic,,medium,False
google_campaign,google,2026-02,Search_Dog_Food_IAMS,,medium,False
google_campaign,google,2026-02,YT-Boost-2-Videos-June22,,medium,False
google_campaign,google,2026-02,HUFT_IOS_App_Install,,medium,False
google_campaign,google,2026-02,LD_Search_Dog_Clothes_Generic_Phrase_India,,medium,False
google_campaign,google,2026-02,Search_Local Ads_ Store promotion_Gurgaon_Other_Locations,,medium,False
google_campaign,google,2026-02,[S[Food]: Dog Food India,,low,False
google_campaign,google,2026-02,Local_Store_Bellandur_Bglr,,medium,False
google_campaign,google,2026-02,LD_Search_Dog_Beds_Generic_Phrase_India,,medium,False
google_campaign,google,2026-02,Custom Intent audiences as per list of keywords shared-,,medium,False
google_campaign,google,2026-02,Pet-Wet-food-Shopping,,medium,False
google_campaign,google,2026-02,Shopping For All Product,,medium,False
google_campaign,google,2026-02,A spa that loves your pets,,medium,False
google_campaign,google,2026-02,Local_Store_Vittal_Mallya_Bangalore_KA,,medium,False
google_campaign,google,2026-02,Search_Local Ads_Store promotion_Delhi,,medium,False
google_campaign,google,2026-02,Pmax_Dog_Food_Cat_Food_Other_Farmina,,medium,False
google_campaign,google,2026-02,Search_Dog_Grooming-Accessories_Generic,,medium,False
google_campaign,google,2026-02,Youtube_Post_Boost_Sara's_Wholesome_Food_4oct,Sara's,high,True
google_campaign,google,2026-02,Yt-Sweatshirt-Boost,,medium,False
google_campaign,google,2026-02,Search_Local Ads_ Store promotion_Ahmedabad_NP,,medium,False
google_campaign,google,2026-02,Leads-Search-Lucknow-Call-Ads,,medium,False
google_campaign,google,2026-02,Local_Store_Sec_18_Noida_UP,,medium,False
google_campaign,google,2026-02,Video Skippable - 2019-12-06,,medium,False
google_campaign,google,2026-02,Celebrating Life With Pets,,medium,False
google_campaign,google,2026-02,Brand awareness and reach-Display-33,,medium,False
google_campaign,google,2026-02,PMax: Smart-Shopping-Mars,,medium,False
google_campaign,google,2026-02,HUFT Collar - Video,,medium,False
google_campaign,google,2026-02,How to Keep Your Pet's Mind Active,,medium,False
google_campaign,google,2026-02,LD_Search_Dog_Food_KittyYums_Phrase_India,,medium,False
google_campaign,google,2026-02,LD_Display_Dog_Food_Inmarket,,medium,False
google_campaign,google,2026-02,"Poppins, is very special to each one of us at Heads Up For Tails.",,medium,False
google_campaign,google,2026-02,PMax: Shopping ads (India) test,,medium,False
google_campaign,google,2026-02,Search_Local Ads_Store promotion_Chennai,,medium,False
google_campaign,google,2026-02,In a dog’s world 2,,medium,False
google_campaign,google,2026-02,Schesir Cat Food,,medium,False
google_campaign,google,2026-02,Search- TE- Reliq- Sale,,medium,False
google_campaign,google,2026-02,Local_Store_Koramangala_Bangalore_KA,,medium,False
google_campaign,google,2026-02,Local_Store_Amritsar_PB,,medium,False
google_campaign,google,2026-02,Local_Store_Velachery_Chennai_TN,,medium,False
google_campaign,google,2026-02,Search_Dog_Food_Hearty,Hearty,medium,False
google_campaign,google,2026-02,YT-Boost-LearnWithHUFT,,medium,False
google_campaign,google,2026-02,Santa-Video-Boost-YT,,medium,False
google_campaign,google,2026-02,Christmas Campaign,,medium,False
google_campaign,google,2026-02,Search-Cat-Kitten #2,,medium,False
google_campaign,google,2026-02,Display-Ads-HUFT,,medium,False
google_campaign,google,2026-02,LD_Google_Discovery_Dog_Food_India,,medium,False
google_campaign,google,2026-02,LD_Display_Dynamic-Remarketing_India,,medium,False
google_campaign,google,2026-02,Store - Gurgaon - Call,,medium,False
google_campaign,google,2026-02,LD_Performance-Max_Cat_Toys,,medium,False
google_campaign,google,2026-02,PMax_Local_Store promotions_Mumbai_3,,medium,False
google_campaign,google,2026-02,Best Pet Supply Store Near You #2,,medium,False
google_campaign,google,2026-02,Grooming_Search_ISLEOFDOGS,,medium,False
google_campaign,google,2026-02,Cat food - Search,,medium,False
google_campaign,google,2026-02,Headsupfortails,,medium,False
google_campaign,google,2026-02,PMax_Gujrat_stores_Orijen_Acana,,medium,False
google_campaign,google,2026-02,SD | Chattarpur Store,,medium,False
google_campaign,google,2026-02,Father's Day Special - HUFT,,medium,False
google_campaign,google,2026-02,"Retail- Get Dog Clothes, Dog sweater",,medium,False
google_campaign,google,2026-02,Local_Store_Janakpuri_Delhi,,medium,False
google_campaign,google,2026-02,YT-Boost-LearnWithHUFT-July14,,medium,False
google_campaign,google,2026-02,HUFT | Shopping Campaign,,medium,False
google_campaign,google,2026-02,Local_Store_Bandra_West_Mumbai_MH,,medium,False
google_campaign,google,2026-02,LD_Search_Mix_Food_Generic_Exact_India,,medium,False
google_campaign,google,2026-02,LD_Search_Cat_Food_Orijen_Phrase_India,,medium,False
google_campaign,google,2026-02,Orijen Retargeting,,medium,False
google_campaign,google,2026-02,Discovery-Food-Campaign,,medium,False
google_campaign,google,2026-02,Same Day- Delivery -Saket,,medium,False
google_campaign,google,2026-02,PMax: LD_Google_Shopping_Winter_Collection,,medium,False
google_campaign,google,2026-02,Local_Store_Madhapur_Hyderabad_TS,,medium,False
google_campaign,google,2026-02,PMax_Local_store_visits_Gurgaon,,medium,False
google_campaign,google,2026-02,YT_Video_Boost_Vet_Approved Emergency Guide,,medium,False
google_campaign,google,2026-02,Dog Food - TOTW - Search,,low,False
google_campaign,google,2026-02,Smart-Display,,medium,False
google_campaign,google,2026-02,SD | Dog Sleep,,medium,False
google_campaign,google,2026-02,Camp-Dynamic Ads,,medium,False
google_campaign,google,2026-02,PMax_Dry-Food_India,,medium,False
google_campaign,google,2026-02,PMax: Dog Bed (Shopping),,medium,False
google_campaign,google,2026-02,Pmax_Local_MulundStore_Mumbai,,medium,False
google_campaign,google,2026-02,Search_Local Ads_ Store promotion_Surat,,medium,False
google_campaign,google,2026-02,BOGO-display,,medium,False
google_campaign,google,2026-02,LD_Search_Cat_Food_ArdenGrande_Phrase_India,,medium,False
google_campaign,google,2026-02,Dog Food - Arden - Search,,low,False
google_campaign,google,2026-02,Leads-Search-GreaterKailash-2-CallAds,,medium,False
google_campaign,google,2026-02,SD | Dog Wear,,medium,False
google_campaign,google,2026-02,SD | Dog Accessories,,medium,False
google_campaign,google,2026-02,PMax: Winter-Collection-Dog-Shopping-Campaign,,medium,False
google_campaign,google,2026-02,Local_Store_Chandkhera_Ahemdabad_GJ,,medium,False
google_campaign,google,2026-02,Search_Dog_HUFT treats_Biscuits,Treats Portfolio,medium,False
google_campaign,google,2026-02,LD_Search_Dog_Food_Generic_Phrase_Cities,,medium,False
google_campaign,google,2026-02,Video_Hearty_ Conversions_YTB Shorts,Hearty,medium,False
google_campaign,google,2026-02,Social_Boost_Yt_Youtube_DD_16May2024,,medium,False
google_campaign,google,2026-02,Dog Food Wet - Shopping,,low,False
google_campaign,google,2026-02,SM | Dog Accessories,,medium,False
google_campaign,google,2026-02,Search_Dog_Yakies_India,Yakies,medium,False
google_campaign,google,2026-02,SD | Under 500,,medium,False
google_campaign,google,2026-02,Display In-market Audience,,medium,False
google_campaign,google,2026-02,Local_Store_Kottarpuram_Chennai_TN,,medium,False
google_campaign,google,2026-02,Local_Store_Koromangla_Bangalore_KA,,medium,False
google_campaign,google,2026-02,Search_Dog_Food_Farmina_Phrase_India,,medium,False
google_campaign,google,2026-02,LD_Search_Cat_Food_Farmina_Phrase_India,,medium,False
google_campaign,google,2026-02,LD_Search_Dog_Perfume_Generic_Exact_India,,medium,False
google_campaign,google,2026-02,Call - Bangalore - Pawz,,medium,False
google_campaign,google,2026-02,Dog Tick Solutions,,medium,False
google_campaign,google,2026-02,Retail - Huft Vasant Vihar,,medium,False
google_campaign,google,2026-02,Retail- Dog Sweaters - Ambience,,medium,False
google_campaign,google,2026-02,Resploot-Peer-Competitors-Group,,medium,False
google_campaign,google,2026-02,Dog Fetch Toys - Search,,medium,False
google_campaign,google,2026-02,Online Pet Shop,,medium,False
google_campaign,google,2026-02,DRA,,medium,False
google_campaign,google,2026-02,Local_Store_Visit_SPA_M3M_GGN_Retail,,medium,False
google_campaign,google,2026-02,PMax_Dog_Food_Cat_Food_Other_Royal_Canin,,medium,False
google_campaign,google,2026-02,"Life events - Recently added Dog to household, Adding Dog to household soon",,medium,False
google_campaign,google,2026-02,Dog Tick Solution-Search,,medium,False
google_campaign,google,2026-02,Purina-Pro-Plan-Display,,medium,False
google_campaign,google,2026-02,Pmax_Hearty_Dog_Food,Hearty,medium,False
google_campaign,google,2026-02,Video_Sara's September Sale_ Discount callout_Sep 2025,Sara's,high,True
google_campaign,google,2026-02,Dog Food - Shopping 2,,low,False
google_campaign,google,2026-02,"Heads Up For Tails Pet Store | Hauz Khas, Delhi #2",,medium,False
google_campaign,google,2026-02,Dog-Accessories-Search,,medium,False
google_campaign,google,2026-02,Local_Store_HSR_Layout_Bangalore_KA,,medium,False
google_campaign,google,2026-02,The Best Dog Spa for your dog,,medium,False
google_campaign,google,2026-02,Search__Farmina_Dog_Food_Cat_Food_Other,,medium,False
google_campaign,google,2026-02,Search_Mix_Food_Generic,,medium,False
google_campaign,google,2026-02,Shopping_Hearty,Hearty,medium,False
google_campaign,google,2026-02,Pmax_Master_Catalog_Healthcare,,medium,False
google_campaign,google,2026-02,Lucknow Pet Supplies,,medium,False
google_campaign,google,2026-02,HUFT | Bangalore,,medium,False
google_campaign,google,2026-02,Old-Dog Products,,medium,False
google_campaign,google,2026-02,LD_Search_Phrase_Agg_Cat_Food_India,,medium,False
google_campaign,google,2026-02,Toys - Kong - Search,,medium,False
google_campaign,google,2026-02,PMax: LD_Shopping_Dog_Toys_India,,medium,False
google_campaign,google,2026-02,LD_Search-DSA_Generic_Grooming,,medium,False
google_campaign,google,2026-02,Youtube_Newyear_Brand_Video_YT,,medium,False
google_campaign,google,2026-02,Dog Food - Search 16-24 - Full Day,,low,False
google_campaign,google,2026-02,LD_Search_Cat_Food_Applaws,,medium,False
google_campaign,google,2026-02,DRA #2,,medium,False
google_campaign,google,2026-02,Generic-Display-Ads-HUFT-16aug2021,,medium,False
google_campaign,google,2026-02,Dog Toys- Search,,medium,False
google_campaign,google,2026-02,LD_Search_Cat_Treat_Generic_Phrase_India,Treats Portfolio,medium,False
google_campaign,google,2026-02,Local_Store_Sec-9_Panchkula_CH,,medium,False
google_campaign,google,2026-02,Dog food fast delivery near me,,low,False
google_campaign,google,2026-02,Search_Local_Ahmedabad,,medium,False
google_campaign,google,2026-02,Search_Dog_Cat_Toys,,medium,False
google_campaign,google,2026-02,Boost-YT-Instruction-Video,,medium,False
google_campaign,google,2026-02,HUFT Brand - Display #2 RDA,,medium,False
google_campaign,google,2026-02,PMax: LD_Shopping_Wet-Food_India,,medium,False
google_campaign,google,2026-02,HUFT  Store - Magrath,,medium,False
google_campaign,google,2026-02,Local_Store_Chhatarpur_DL,,medium,False
google_campaign,google,2026-02,Dog Food - Farmina - Shopping,,low,False
google_campaign,google,2026-02,500 Off HUFT sale,,medium,False
google_campaign,google,2026-02,PMax_Clothing_Winter_Wear,,medium,False
google_campaign,google,2026-02,Pmax_Grooming_Dog_Cat,,medium,False
google_campaign,google,2026-02,Pmax_All_Toys,,medium,False
google_campaign,google,2026-02,Local_Store_Kailash_Colony_DL,,medium,False
google_campaign,google,2026-02,Local_Store_Visits_Civil_Lines-DL,,medium,False
google_campaign,google,2026-02,Local_Store_Sec-129_Noida_UP,,medium,False
google_campaign,google,2026-02,Local_Store_Ludhiana_PB,,medium,False
google_campaign,google,2026-02,Search_Local Ads_ Store promotion_Nagpur,,medium,False
google_campaign,google,2026-02,Pmax_Dog_Food_Other_Acana,,medium,False
google_campaign,google,2026-02,Dog Food- Orijen - Shopping,,low,False
google_campaign,google,2026-02,Search_Dog_Raincoat,,medium,False
google_campaign,google,2026-02,[S[Food]: Dog Food Online,,low,False
google_campaign,google,2026-02,Sales-Smart-80,,medium,False
google_campaign,google,2026-02,Brand-awareness-Dog-Snooze-Sale,,medium,False
google_campaign,google,2026-02,Pmax_Cat_Food_Other_Sheba_Whiskas,,medium,False
google_campaign,google,2026-02,Shopping-Mars,,medium,False
google_campaign,google,2026-02,Dog Bowls and Feeders-Search,,medium,False
google_campaign,google,2026-02,PMax: Cat Wet Food,,medium,False
google_campaign,google,2026-02,PMax_Cat_Food_Meowsi,Meowsi,medium,False
google_campaign,google,2026-02,Search_Dog_Food_TOTW,,medium,False
google_campaign,google,2026-02,YT_Youtube_Video_Boost_How_to_Groom_cat_15Apr,,medium,False
google_campaign,google,2026-02,Dogathon-Events-yt,,medium,False
google_campaign,google,2026-02,Search_Winter_Clothing,,medium,False
google_campaign,google,2026-02,SM | Dog Groom,,medium,False
google_campaign,google,2026-02,Dog Brushes and Combs-Search,,medium,False
google_campaign,google,2026-02,LD_Search_Pet_Leashes-Collar-Harnesses_Generic_Phrase_India,,medium,False
google_campaign,google,2026-02,HUFT_App_Install,,medium,False
google_campaign,google,2026-02,Boost_15_Years_Celebrations_YT,,medium,False
google_campaign,google,2026-02,Taste of the Wild,,medium,False
google_campaign,google,2026-02,Schesir-Dog-Display,,medium,False
google_campaign,google,2026-02,"Heads Up For Tails Pet Supply Store | Vasant Vihar, Delhi #2",,medium,False
google_campaign,google,2026-02,Dog Deshedding Products-Search,,medium,False
google_campaign,google,2026-02,Retail- Pamper your Pets like Nawabs,,medium,False
google_campaign,google,2026-02,PMax: Generic-Winter-Collectiion-Sale,,medium,False
google_campaign,google,2026-02,Search_Local Ads_ Store promotion_Bangalore,,medium,False
google_campaign,google,2026-02,Pmax_Nutrimeow_Cat_food,NutriMeow,medium,False
google_campaign,google,2026-02,YT-Boost-Vision-Video-May22,,medium,False
google_campaign,google,2026-02,SD | Dog Groom,,medium,False
google_campaign,google,2026-02,Dog Food- Orijen & Acana,,low,False
google_campaign,google,2026-02,Display-categories,,medium,False
google_campaign,google,2026-02,SD | Personalised,,medium,False
google_campaign,google,2026-02,Pmax_Clothing_Winter_Tshirts,,medium,False
google_campaign,google,2026-02,Pet Food Home Delivery HAUZ KHAS,,medium,False
google_campaign,google,2026-02,Local_Store_West_Punjabi_Bhag_DL,,medium,False
google_campaign,google,2026-02,Local_Store_HMT_Nagar_Bangalore_KA,,medium,False
google_campaign,google,2026-02,Local_Store_Magarpatta_Pune_MH,,medium,False
google_campaign,google,2026-02,PMax_local_store_visits_Ghaziabad,,medium,False
google_campaign,google,2026-02,Search_Cat_Flea-Tick-Treatment_Generic,Treats Portfolio,medium,False
google_campaign,google,2026-02,Skippable-Instream-Marvel,,medium,False
google_campaign,google,2026-02,PMax: Disney- Shopping,,medium,False
google_campaign,google,2026-02,Video_Sara's wholesome_ conversion_YTB Shorts,Sara's,high,True
google_campaign,google,2026-02,HUFT_Chewable_Toy_YT_Boost,,medium,False
google_campaign,google,2026-02,YT-Boost-KS-Video,,medium,False
google_campaign,google,2026-02,Search_Natures_Hug_Food,,medium,False
google_campaign,google,2026-02,FlashSale- Display,,medium,False
google_campaign,google,2026-02,SD | Meow,,medium,False
google_campaign,google,2026-02,Cat Food Near Me | Khan Market,,medium,False
google_campaign,google,2026-02,PMax: Winter-Collection-Dog-Smart-Shopping-Campaign,,medium,False
google_campaign,google,2026-02,YTPRO-Youtube-Brand-awareness,,medium,False
google_campaign,google,2026-02,Product Type wise - Shopping,,medium,False
google_campaign,google,2026-02,Dog Food - Farmina Wet Food - Display,,low,False
google_campaign,google,2026-02,LD_Search_Pet-Store_Generic_Phrase_India,,medium,False
google_campaign,google,2026-02,Local_Store_Panampilly_Kochi_KL,,medium,False
google_campaign,google,2026-02,Dog Food Home Delivery #2,,low,False
google_campaign,google,2026-02,YT_Youtube_Social_Boost_Why_dogs_chase_cars_and_bikes,,medium,False
google_campaign,google,2026-02,Boost-YT-video-Winter-collection,,medium,False
google_campaign,google,2026-02,Dog Food - Acana - Search #2,,low,False
google_campaign,google,2026-02,Local_Store_New_Alipore_Kolkata_WB,,medium,False
google_campaign,google,2026-02,KS_Brand_Video_6_Sec_Website_Users,,medium,False
google_campaign,google,2026-02,PMax: testklklk,,medium,False
google_campaign,google,2026-02,Local_Store_Kalyani_Nagar_pune_MH,,medium,False
google_campaign,google,2026-02,Goat_Milk_Cookies_YT_Boost,,medium,False
google_campaign,google,2026-02,Search_Local Ads_ DLF_mypad_Lucknow,,medium,False
google_campaign,google,2026-02,LD_Search_Cat_Food_Meo,,medium,False
google_campaign,google,2026-02,Display_Retargeting_Add_to_Cart_Non_Purchasers,,medium,False
google_campaign,google,2026-02,Heads Up For Tails Pet Spa,,medium,False
google_campaign,google,2026-02,Pmax_Dog_Food_Sara's_Wholesome_Food_SWF,Sara's,high,True
google_campaign,google,2026-02,Pmax_Other_Felix_cat_Food,,medium,False
google_campaign,google,2026-02,Search_Dog_Treats,Treats Portfolio,medium,False
google_campaign,google,2026-02,Royal Canin - Search Campaign,,medium,False
